stats_one_day_volume,stats_one_day_change,stats_one_day_sales,stats_one_day_average_price,stats_seven_day_volume,stats_seven_day_change,stats_seven_day_sales,stats_seven_day_average_price,stats_thirty_day_volume,stats_thirty_day_change,stats_thirty_day_sales,stats_thirty_day_average_price,stats_total_volume,stats_total_sales,stats_total_supply,stats_count,stats_num_owners,stats_average_price,stats_market_cap,stats_floor_price,slug,created_date,name
0.0945885,-0.905723452,6,0.01576475,2.5329254,0.128766254,47,0.05389203,30.0217136,0.307664979,295,0.101768521,87464.25477,23316.0,71261,71261,10516,3.751254708,3840.399935,0.0093353,decentraland-wearables,2019-11-14T17:59:36.156897,Decentraland Wearables
0.0,0.0,0,0.0,0.0,-1.0,0,0.0,0.05,0.0,1,0.05,0.95,6.0,100,100,8,0.158333333,0.0,0.03,sick-bikes,2021-02-22T09:05:43.484004,Sick Bikes
17.044,-0.276969414,14,1.217428571,147.15767,-0.674001986,111,1.325744775,837.5287142,0.013690506,544,1.539574842,13407.34002,12798.0,10420,10420,3805,1.047612128,13814.26055,1.2,treeverse-plots,2021-08-01T00:15:32.788384,Treeverse Plots
102.7569647,1.474392746,553,0.185817296,444.66955,-0.186518955,2540,0.175066752,2807.801205,-0.643255276,16554,0.169614667,31392.6738,167260.0,473,473,40564,0.187687874,82.80657369,0.0109863,town-star,2020-07-07T04:21:17.383133,Town Star
0.15,6.5,2,0.075,2.377,3.290613718,23,0.103347826,5.1027,-0.305509432,57,0.089521053,2055.617275,5449.0,89553,89553,24034,0.377246701,9255.10787,0.001,megacryptopolis,2019-06-25T03:52:24.508387,MegaCryptoPolis
0.0,-1.0,0,0.0,0.717,-0.526642845,6,0.1195,4.969155,-0.518696881,33,0.150580455,1423.988193,1409.0,32713,32713,12928,1.010637468,3909.2035,0.078,dcl-names,2020-02-05T15:58:33.294887,Decentraland Names
2.590713566,-0.923582235,2,1.295356783,155.4314889,-0.445495556,83,1.87266854,838.616359,-0.174734446,414,2.025643379,24263.74364,11256.0,7219,7219,2190,2.155627545,13518.79419,1.39,cryptovoxels,2019-04-26T22:13:21.329117,Cryptovoxels
2.781,1.000719424,9,0.309,9.1066955,-0.510708387,33,0.27596047,91.0695635,-0.464912877,172,0.529474206,2024.581479,3896.0,21,21,1956,0.519656437,5.795169864,0.274,illuvium,2021-04-05T00:23:08.657092,Illuvium
0.0,-1.0,0,0.0,0.565,0.0,4,0.14125,2.725,0.692546584,19,0.143421053,22.605,189.0,164,164,106,0.119603175,23.165,0.11,hatchables,2021-03-28T22:44:29.413166,Hatchables
0.8474,-0.853264069,8,0.105925,16.4247,-0.348386508,69,0.23803913,56.93091,0.487790786,330,0.172517909,1054.966943,3662.0,11128,11128,2288,0.288084911,2648.899443,0.026,influenceth-asteroids,2021-04-04T02:31:50.630725,Influence Asteroids
0.17,-0.055555556,2,0.085,0.63,0.909090909,9,0.07,5.701999,-0.821631376,82,0.069536573,91.311899,1185.0,9276,9276,894,0.077056455,649.32,0.03,mesmerizer,2021-10-11T14:30:37.396102,Mesmerizer
19.48490587,16.22955688,310,0.062854535,21.12075487,4.287526482,332,0.063616732,34.67504987,-0.218109297,458,0.075709716,364.1614328,4179.0,48257,48257,10209,0.087140807,3069.952614,0.02,candydigital,2021-07-04T14:00:47.550338,Candy Digital
0.289,-0.666320248,11,0.026272727,4.7506899,1.273335353,173,0.027460635,22.41032433,-0.902387411,557,0.040233975,251.9946893,3127.0,6005,6005,2983,0.080586725,164.9011147,0.024,swipa-the-fox,2022-01-12T00:41:18.037197,Swipa The Fox
4.779999,-0.652814776,8,0.597499875,40.52476317,0.613182722,78,0.519548246,280.1523234,-0.57381607,382,0.733383045,2377.991278,7778.0,8861,8861,2607,0.305733001,4603.717006,0.48,knights-of-degen-official,2021-09-21T10:57:29.766136,Knights of Degen - Knights!
0.585,0.4625,5,0.117,6.5934,1.494665153,30,0.21978,18.5482,0.064893012,89,0.208406742,588.2086284,2354.0,3147,3147,1473,0.249876223,691.64766,0.145,rumble-kong-league-sneakers,2021-08-07T19:59:06.934114,Rumble Kong League Sneakers
0.142,4.685439829,7,0.020285714,0.5437053,1.804234854,61,0.008913202,23.88781832,4.340854283,181,0.131976897,5324.631007,14738.028,40290,40290,1746,0.361285174,359.112894,0.00028664,f1-delta-time,2019-05-23T10:57:15.885494,F1������ Delta 
0.127,-0.717777778,1,0.127,12.2875,0.371043779,29,0.423706897,55.33997,-0.599976305,230,0.240608565,894.7074605,3530.0,5005,5005,2448,0.253458204,2120.653017,0.08,boxingboyz-metaverse,2021-12-26T11:49:40.006481,Boxing Boyz Metaverse
0.22,6.333333333,9,0.024444444,1.334,-0.367022539,43,0.031023256,6.9225,1.127564757,205,0.033768293,64.82252675,1390.0,71,71,916,0.046634911,2.202651163,0.015,cryptodunks,2021-02-19T11:39:06.354865,CryptoDunks
0.775,1.767857143,4,0.19375,9.3147,-0.087134205,56,0.166333929,72.28702259,-0.48156418,358,0.201919058,766.2196482,4038.0,10000,10000,2146,0.189752266,1663.339286,0.125,nfteams-club,2021-08-31T07:14:56.744289,The NFTeams
3.06796,16.15861298,37,0.082917838,9.248802,-0.074109654,123,0.075193512,256.280544,111.4037474,2031,0.126184414,258.560544,2036.0,7278,7278,1693,0.126994373,547.2583818,0.064,fcf-ballerz-apes,2022-02-03T05:11:50.024747,Fan Controlled Football: The Ballerz Collective - Apes
0.4365,7.74749499,8,0.0545625,2.6553,5.67160804,48,0.05531875,6.8842,0.006050155,105,0.06556381,19.655,271.0,3045,3045,932,0.072527675,168.4455938,0.06,metafans-collection,2021-11-26T16:16:19.887172,MetaFans Genesis Collection
17.50699,1.019283959,8,2.18837375,139.7078613,-0.829059013,94,1.486253843,2171.695926,0.0,1279,1.697963976,2171.695926,1279.0,3333,3333,1428,1.697963976,4953.684059,0.8,theorbsbybt,2022-02-13T22:05:33.095597,The Orbs by BT
0.185,2.854166667,3,0.061666667,0.362,-0.336874886,6,0.060333333,8.21539,4.55469236,172,0.047763895,120.37848,937.0,890,890,963,0.128472231,53.69666667,0.065,async-music,2021-06-03T15:02:43.546844,Async Music
0.599,5.372340426,11,0.054454545,1.261555,-0.596245551,47,0.026841596,15.801805,-0.848746499,386,0.040937319,120.2741306,1425.0,6665,6665,2734,0.084402899,178.8992356,0.013,rave-pigs,2022-01-21T20:56:21.170201,Rave Pigs
0.645,0.025437202,2,0.3225,7.9007999,-0.790808697,22,0.359127268,256.3712899,0.0,561,0.456989822,256.3712899,561.0,502,502,319,0.456989822,180.2818886,0.3299,musixseeds,2022-02-06T20:47:32.938621,Power Musix Seeds
0.2,0.111111111,1,0.2,5.529,-0.785868648,11,0.502636364,67.4917,-0.307588461,292,0.231135959,164.96509,981.0,1626,1626,483,0.168160133,817.2867273,0.16,ocarinas,2022-01-22T16:59:10.645625,Ocarinas
0.705,-0.393965443,12,0.05875,7.8832,-0.083986851,111,0.07101982,38.2388044,-0.462015992,578,0.066157101,780.9051561,7910.0,14053,14053,4214,0.098723787,998.0415279,0.04,thedreamers,2021-10-10T06:20:30.455545,The Dreamers
0.61,1.541666667,8,0.07625,2.93,0.0,37,0.079189189,2.93,0.0,37,0.079189189,2.93,37.0,25039,25039,31,0.079189189,1982.818108,0.08,mutant-bearded-ape-club,2021-02-12T04:50:26.940706,Mutant Bearded Ape Teen Club
13.793001,-0.288286842,391,0.035276217,40.305901,0.179811521,1325,0.030419548,74.508901,391.1521105,3341,0.022301377,75.596401,3410.0,9987,9987,624,0.022169033,303.8000251,0.01,punksvoxels,2021-03-23T09:21:04.210735,PunksVoxels
0.0,0.0,0,0.0,0.0,-1.0,0,0.0,0.04,-0.714285714,2,0.02,0.77,39.0,2000,2000,35,0.01974359,0.0,0.02,onchainmask,2021-10-10T11:11:37.695784,OnChainMask
0.0,-1.0,0,0.0,0.1,-0.28057554,10,0.01,0.729,0.83627204,78,0.009346154,1.243,136.0,10007,10007,127,0.009139706,100.07,0.0099,s-people,2021-12-20T03:54:11.890046,S'PEOPLE
0.2339,0.878714859,9,0.025988889,1.1974,1.181056466,46,0.026030435,4.88222,-0.783650441,143,0.034141399,128.1116801,1161.0,3335,3335,1488,0.110345978,86.8115,0.025,bored-bigfoot-billionaires,2021-12-10T02:53:56.221863,Bored Bigfoot Billionaires
0.65,-0.057971014,13,0.05,5.649,-0.380592105,114,0.049552632,19.229,0.0,388,0.049559278,19.229,388.0,25114,25114,304,0.049559278,1244.464789,0.049,beardedapeteenclub,2021-03-01T20:13:59.199964,Bearded Ape Teen Club
589.3777071,0.242611242,1921,0.30680776,1063.683497,0.0,4812,0.221048108,1063.683497,0.0,4812,0.221048108,1063.683497,4812.0,9390,9390,4140,0.221048108,2075.641738,0.3799,troverse-planets,2022-03-04T15:52:02.783041,Troverse Planets
0.0,-1.0,0,0.0,0.39,0.428571429,10,0.039,1.912,190.2,49,0.039020408,1.922,50.0,5557,5557,50,0.03844,216.723,0.039,geometricapeclub,2022-01-05T04:22:16.837653,Geometric Ape Club
0.1,0.0,1,0.1,1.2202,-0.725747833,10,0.12202,15.91559,-0.721591977,115,0.138396435,116.86736,1390.0,10000,10000,887,0.084077237,1220.2,0.1,grouchy-tiger-social-club,2021-12-12T11:59:52.619496,Grouchy Tiger Social Club
0.2475,-0.161016949,4,0.061875,3.4859499,0.44777386,55,0.063380907,14.7363599,-0.66483768,219,0.067289315,888.9087118,8349.0,10000,10000,3378,0.106468884,633.8090727,0.063,skvllpvnkz-hideout,2021-09-09T11:11:45.248157,Skvllpvnkz Hideout
0.6789,0.438652257,14,0.048492857,5.788099,-0.657372695,111,0.052145036,488.0146514,0.0,3338,0.146199716,488.0146514,3338.0,4000,4000,2059,0.146199716,208.5801441,0.033,love-addicted-girls,2022-02-12T01:59:33.498945,Love Addicted Girls
0.0,-1.0,0,0.0,0.12,-0.5,3,0.04,1.355,0.168103448,33,0.041060606,2.515,62.0,5550,5550,52,0.040564516,222.0,0.04,babycube,2021-12-29T06:14:58.747362,BabyCube
2.294899,2.519783742,39,0.058843564,11.281548,-0.142934242,194,0.058152309,59.30955889,-0.959433117,860,0.068964603,1521.328688,10686.0,10000,10000,4954,0.142366525,581.5230928,0.0488,nudie-community-official,2022-01-15T17:33:51.773531,Nudie Community Official
64.8165,0.089664274,36,1.800458333,559.4439957,-0.220083333,316,1.770392391,3199.976682,-0.701589028,1506,2.124818514,20774.51061,25969.0,10000,10000,6763,0.799973453,17703.92391,1.56,alienfrensnft,2021-12-18T06:46:31.634552,alien frens
1.2931,-0.607310446,37,0.034948649,36.258502,-0.782988039,642,0.056477417,204.7191635,3.952560765,4012,0.051026711,246.055186,5998.0,7777,7777,3293,0.041022872,439.2248755,0.024,turkeysmegaverse,2022-01-21T17:30:17.073481,TurkeysMegaverse
0.057,-0.25,3,0.019,0.171,-0.55,9,0.019,1.25,2.13283208,66,0.018939394,2.753,144.0,6664,6664,124,0.019118056,126.616,0.019,super-influencers,2021-11-23T06:01:40.806295,Super Influencers
0.531,0.521489971,9,0.059,2.972,-0.449017427,51,0.05827451,14.7385999,0.331172279,210,0.070183809,178.3041057,2913.0,9843,9843,2055,0.061209786,573.596,0.051,soccerdogeclub,2021-07-31T14:42:14.661998,Soccer Doge Club
0.02,-0.666666667,1,0.02,0.14,6.0,7,0.02,0.28,0.473684211,14,0.02,1.6301,82.0,2000,2000,74,0.019879268,40.0,0.02,weworld,2021-10-10T11:00:00.847477,WeWorld
410.91,-0.462258155,24,17.12125,3336.09735,-0.291748909,177,18.84800763,20635.34258,-0.638115775,1000,20.63534258,253784.0601,26333.0,17987,17987,11838,9.637491363,339019.1132,15.3,mutant-ape-yacht-club,2021-08-29T00:41:59.548458,Mutant Ape Yacht Club
30.488678,-0.815020946,255,0.119563443,1368.77218,0.0,7185,0.190504131,1368.77218,0.0,7185,0.190504131,1368.77218,7185.0,10000,10000,5808,0.190504131,1905.041309,0.099,rubber-duck-bath-party,2022-01-09T15:32:42.713602,Rubber Duck Bath Party
26.3708969,-0.784264921,213,0.123807028,745.2320021,0.0,5713,0.13044495,745.2320021,0.0,5713,0.13044495,745.2320021,5713.0,10000,10000,4445,0.13044495,1304.449505,0.0749,notyourbro,2022-02-27T06:57:42.404407,Not Your Bro
0.0,-1.0,0,0.0,0.2397,0.350422535,4,0.059925,1.5355,-0.521695792,26,0.059057692,5.036,116.0,3785,3785,106,0.043413793,226.816125,0.04,nft-dino-club,2021-12-09T22:05:20.702809,NFT Dino Club
0.0,0.0,0,0.0,0.2,2.333333333,10,0.02,0.59,0.311111111,30,0.019666667,11.912,236.0,4068,4068,153,0.050474576,81.36,0.02,art-adaptation,2021-05-02T19:06:19.956667,Art Adaptation
2.377,-0.42235723,12,0.198083333,25.8734,0.127606294,80,0.3234175,107.41475,-0.526618142,416,0.258208534,4482.765544,12409.0,9974,9974,4264,0.361251152,3225.766145,0.1494,dapperdinosnft,2021-09-14T03:18:58.544253,Dapper Dinos NFT
0.04,0.052631579,1,0.04,0.1561,-0.554127392,4,0.039025,1.019,0.085543837,26,0.039192308,3.4644,92.0,4961,4961,86,0.037656522,193.603025,0.0389,nft-gossip-girl,2021-10-27T07:28:33.873194,NFT Gossip Girl
0.36,5.0,6,0.06,1.56,4.2,26,0.06,1.86,0.0,31,0.06,1.86,31.0,25004,25004,25,0.06,1500.24,0.06,cryptohomelessnft,2021-02-12T01:09:33.805338,Crypto Homeless Official
0.0,-1.0,0,0.0,0.204,-0.85161478,10,0.0204,5.6649836,0.475789582,229,0.02473792,1099.91219,2909.0,319070,319070,64794,0.378106631,6509.028,0.004,unstoppable-domains,2019-12-10T08:55:01.591598,Unstoppable Domains
12.9577966,-0.743149647,49,0.264444829,261.1571683,0.977551258,357,0.731532684,1230.041677,0.40994071,2201,0.558855828,13275.31256,21181.0,622850,622850,285059,0.626755703,455635.1324,0.007,ens,2019-05-08T21:59:36.282454,ENS: Ethereum Name Service
0.057,0.628571429,3,0.019,0.162,-0.587926375,8,0.02025,0.97476163,-0.054103384,56,0.017406458,54.96002177,1559.0,18141,18141,11285,0.035253382,367.35525,0.015,unstoppable-domains-animals,2020-04-13T20:06:38.168795,Unstoppable Domains Animals
1.0815,-0.682718406,37,0.02922973,13.43641289,10.73076034,439,0.030606863,25.26303689,-0.95135706,917,0.027549659,544.6197348,6334.0,7777,7777,2978,0.085983539,238.0295741,0.0269,lilbrains,2022-01-08T10:33:44.755894,lil Brains WRLD
14.9923,-0.002109957,29,0.516975862,198.40712,-0.586863523,292,0.679476438,1516.471873,0.0,2767,0.548056333,1516.471873,2767.0,5978,5978,2607,0.548056333,4061.910148,0.43,junior-slotie,2022-02-09T22:09:28.658794,Junior Slotie
2.516,-0.566355681,10,0.2516,26.62688,-0.243073897,95,0.280282947,203.7063778,-0.929459181,534,0.381472618,4348.303651,8347.0,8128,8128,3684,0.520942093,2278.139796,0.218,illuminaticollective,2021-12-07T04:59:27.767502,IlluminatiNFT
225.3928999,-0.745198921,177,1.273406214,1388.984652,0.0,1324,1.049082063,1388.984652,0.0,1324,1.049082063,1388.984652,1324.0,5865,5865,2136,1.049082063,6152.8663,0.98,mavia-land,2022-02-21T04:46:10.740773,Mavia Land
37.206209,0.096651615,70,0.531517271,207.5194052,2.24780344,421,0.492920202,396.6123841,-0.188431007,943,0.420585773,2170.775191,7178.0,9811,9811,1442,0.302420617,4836.040104,0.633,inft-personality-pod-alethea-ai,2021-10-12T20:19:53.834642,iNFT Personality Pod by Alethea AI
0.2363,-0.288253012,8,0.0295375,1.13369,1.402903773,47,0.024121064,3.15049,-0.796133234,115,0.027395565,398.371383,5262.0,6966,6966,2318,0.075707218,168.0273306,0.0149,stoned-ape-saturn-club,2021-09-15T02:41:02.170901,Stoned Apez Saturn Club
2.4347,-0.581975366,7,0.347814286,54.2494979,0.197470123,137,0.395981736,276.3766009,-0.236372653,590,0.468434917,1458.898387,6796.0,6545,6545,2097,0.214670157,2591.700465,0.32,cryptowalkersio,2021-12-04T21:59:36.360565,Cryptowalkers-Official
21.682,-0.128046328,18,1.204555556,307.4941351,-0.699329426,212,1.450444034,3233.369077,5.428717138,2881,1.122307906,4785.582505,8884.0,10000,10000,3304,0.538674303,14504.44034,1.05,grayboys,2021-11-24T01:56:52.361675,Gray Boys
9.693,0.132492114,34,0.285088235,97.677179,0.329737445,348,0.280681549,171.1331679,0.0,643,0.266148006,171.1331679,643.0,1578,1578,896,0.266148006,442.9154841,0.248,hypersloths-rdy-labs,2022-02-24T15:47:40.771702,HYPERSLOTHS-RDY-LABS
1.7191,0.361242864,33,0.052093939,15.79434333,-0.978084552,297,0.053179607,736.8098786,1681.214335,6460,0.114057257,737.9023786,6503.0,6000,6000,2821,0.113471072,319.077643,0.04,mecha-melters,2021-12-07T22:04:04.377011,Creepy Creams: Mecha Melters
0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,2,1,0.0,0.0,,nikolateslapatents,2021-08-06T20:11:07.896797,Nikola Tesla's Famous Patents
0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.001,1.0,27,27,2,0.001,0.0,0.001,years-of-patents,2021-10-16T22:18:45.414185,Years of Patents
0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,-1.0,0,0.0,0.189989983,7.0,14,14,5,0.027141426,0.0,0.03,science-collection,2021-03-09T18:49:30.748550,Science Collection
3.544369,1.11652136,122,0.029052205,14.79763119,-0.927159404,705,0.020989548,217.9485106,0.0,6203,0.035135984,217.9485106,6203.0,8888,8888,3292,0.035135984,186.5551008,0.0129,dezuki,2022-02-23T13:17:33.302540,DEZUKI
33.47074187,6.376325731,206,0.162479329,101.4245274,-0.291570772,884,0.114733628,244.5927132,0.0,2214,0.11047548,244.5927132,2214.0,3999,3999,1919,0.11047548,458.8197794,0.0599,rain-boy-club-v1,2022-02-26T00:03:57.197845,Rain Boy Club (RBC)
0.0,-1.0,0,0.0,0.09,-0.7,2,0.045,0.58,-0.463645821,7,0.082857143,11.06907552,160.0,129,129,63,0.069181722,5.805,0.15,jewel-cases,2021-02-25T03:29:53.151107,Jewel Cases
3.15,0.179775281,2,1.575,8.6,-0.582118562,4,2.15,94.697,-0.688389116,30,3.156566667,2109.435081,985.0,1705,1705,808,2.141558458,3665.75,2.1,fewocious,2020-10-31T01:35:32.572027,FEWOCiOUS
9.1295,0.274357901,33,0.276651515,74.20709333,-0.584126016,261,0.284318365,5842.234418,-0.642072896,6799,0.859278485,22164.64853,14381.0,10000,10000,5836,1.541245291,2843.183653,0.205,livesofasuna,2022-01-27T11:28:51.486713,Lives of Asuna
0.0,0.0,0,0.0,0.08,-0.56284153,1,0.08,2.2109,-0.618994279,28,0.078960714,329.5333713,1607.0,1236,1236,514,0.205061214,98.88,0.04,legendz,2021-05-16T05:48:29.116883,LEGENDZ
0.0,-1.0,0,0.0,1.621,-0.280834073,16,0.1013125,11.7422625,-0.977605266,78,0.150541827,1749.940381,7241.0,9994,9994,2010,0.241671093,1012.517125,0.06,cryptocrystal,2019-04-26T22:13:09.970789,CryptoCrystal
10.1021,0.897464313,12,0.841841667,41.4851,-0.007362512,48,0.864272917,261.6267009,-0.539484673,224,1.167976343,41672.62564,20068.0,16370,16370,5146,2.076570941,14148.14765,0.63,hashmasks,2021-01-28T15:01:12.705115,Hashmasks
1.385,-0.786001236,6,0.230833333,38.3674379,-0.188847952,108,0.355254055,312.8909129,-0.454110543,722,0.433366915,2521.3052,5609.0,9739,9739,3834,0.449510644,3459.819238,0.225,woodies-generative,2021-09-24T15:43:38.149340,Woodies Generative Characters
1.078,0.314634146,5,0.2156,14.47887056,-0.044702531,91,0.159108468,70.52379556,-0.903848588,398,0.177195466,803.9898358,3756.0,5000,5000,2638,0.214054802,795.5423382,0.127,the-generative-electronic-museum-of-metaverse-art,2022-01-12T21:13:47.243854,GEMMA BY TRISTAN EATON
0.0,-1.0,0,0.0,0.05,0.0,1,0.05,0.05,0.0,1,0.05,0.05,1.0,50,50,45,0.05,2.5,0.048,lacunae-by-james-dalessandro,2022-02-10T22:45:08.798574,Lacunae by James Dalessandro
143.3584,0.328635112,58,2.471696552,1414.154503,-0.138249416,575,2.459399136,5454.79507,-0.598745352,3003,1.816448575,19049.14244,16211.0,10000,10000,441,1.1750751,24593.99136,1.85,metroverse,2021-10-18T23:28:34.383964,Metroverse
7.22865,5.524052347,156,0.0463375,58.612276,-0.090162384,488,0.120107123,123.032866,0.0,789,0.155935191,123.032866,789.0,46,46,1890,0.155935191,5.524927656,0.0027,arbo-artifacts,2022-02-25T04:54:58.128079,ARBO Artifacts
0.348,-0.766756032,5,0.0696,7.64651,-0.20682648,98,0.078025612,62.33475435,-0.97569854,724,0.086097727,2627.396841,12023.0,8888,8888,2769,0.218530886,693.4916416,0.045,yokai-kingdom,2022-01-14T02:54:51.300127,Yokai Kingdom Genesis
4.291589,35.24652872,19,0.225873105,11.587989,-0.882064506,66,0.175575591,155.1560317,-0.771178902,827,0.187613098,1809.821595,8999.0,6000,6000,2236,0.201113634,1053.453545,0.107,propertysofficial,2021-12-10T15:01:12.935323,Property's NFT
0.03999,0.0,4,0.0099975,1.73944,-0.654633178,23,0.075627826,17.60433,-0.780826421,156,0.112848269,1030.685533,5783.0,19383,19383,1765,0.178226791,1465.894153,0.008,war-riders,2019-04-26T22:13:09.996309,War Riders
0.1,-0.386503067,1,0.1,0.641,-0.347184031,9,0.071222222,4.1224,0.319172221,33,0.124921212,15.43439,101.0,16001,16001,3169,0.152815743,1139.626778,0.071,superworld,2019-04-26T22:13:14.387146,SuperWorld
0.0,-1.0,0,0.0,0.2885,0.127393513,10,0.02885,4.0793,-0.735082866,70,0.058275714,3266.302599,36247.0,249111,249111,2598,0.090112357,7186.85235,0.0048,mlb-champions,2019-04-26T22:13:22.855553,MLB Champions
0.0,0.0,0,0.0,0.157,0.0,3,0.052333333,0.157,-0.99380888,3,0.052333333,125.1412376,237.0,83,83,946,0.5280221,4.343666667,0.05,revv-motorsport,2021-02-09T03:13:17.259445,REVV Motorsport
0.0,0.0,0,0.0,1.384,-0.75646237,9,0.153777778,11.9053,3.859306122,64,0.186020313,50260.65723,437922.0,329655,329655,17930,0.114770798,50693.61333,0.027,sorare,2019-07-04T10:01:29.511736,Sorare
0.0822,-0.896564741,4,0.02055,1.7259,1.012242043,57,0.030278947,6.187,-0.688613635,189,0.03273545,226.4324939,3177.0,9000,9000,3072,0.071272425,272.5105263,0.025,lion-club,2021-08-24T13:27:50.584601,SportsIcon Lion Club
0.0549999,0.0,4,0.013749975,0.4633999,-0.944528848,16,0.028962494,25.33968989,1.83533796,124,0.204352338,286.9262158,1955.0,8241,8241,3095,0.146765328,238.679911,0.019,lamelo-ball-collectibles,2021-06-04T17:48:11.434902,LaMelo Ball Collectibles
0.0,0.0,0,0.0,2.475,2.322147651,6,0.4125,11.464,-0.570699411,24,0.477666667,163.346398,385.0,600,600,319,0.424276358,247.5,0.54,arpeggi-genesis-studio-pass,2021-10-20T11:36:23.138486,Arpeggi Genesis Studio Pass
0.802,10.45714286,5,0.1604,2.35989,-0.062791898,23,0.102603913,44.48168896,-0.423455688,349,0.127454696,344.3324505,2292.0,4327,4327,1616,0.150232308,443.9671317,0.067,song-a-day,2021-12-30T12:55:12.246099,Song A Day
0.78,0.0,5,0.156,2.49,-0.629877369,16,0.155625,22.4229,-0.696712132,128,0.175178906,96.35562989,462.0,1000,1000,389,0.208561969,155.625,0.164,doomsdayx-gen-01-haleek-maul-producer-nft,2022-01-21T21:31:18.898400,DOOMSDAYX Gen 01 Haleek Maul Producer NFT
0.0,-1.0,0,0.0,0.91399,2.65596,4,0.2284975,2.07399,-0.615208074,9,0.230443333,9.60189,40.0,75,75,63,0.24004725,17.1373125,0.388,iman-europe,2021-12-20T22:00:33.960876,Iman Europe
0.276,1.579439252,4,0.069,0.767,-0.544157851,13,0.059,6.3631,0.145802573,98,0.064929592,725.6685396,9337.0,9515,9515,1932,0.077719668,561.385,0.03,dreamloops,2021-06-07T01:58:32.881684,Dreamloops
0.4285,2.967592593,8,0.0535625,1.953,-0.871418414,32,0.06103125,39.0403,-0.752332727,127,0.307403937,1107.083233,8426.0,10000,10000,2739,0.131388943,610.3125,0.065,audioglyphs,2021-08-16T05:25:05.415895,Audioglyphs
5.7888999,-0.44063736,15,0.38592666,70.6769988,-0.623091162,181,0.390480656,2031.699035,-0.431171845,3467,0.586010682,5603.426311,13619.0,9999,9999,4953,0.411441832,3904.416083,0.3,wvrps-by-warpsound,2022-01-17T03:40:52.069798,WVRPS by WarpSound (Official)
0.184,0.0,1,0.184,1.197,-0.776052385,6,0.1995,67.5525,-0.767611509,211,0.320154028,358.240303,728.0,777,777,439,0.492088328,155.0115,0.1799,0xmusic,2022-01-30T22:19:14.324069,0xmusic
